sale_id,product_id,product_name,quantity,price,date,customer_id,region
4975,34,NotebookChocolate,4,31.09,2024-07-31,1036,Central African Republic
4976,29,ModemGreenYellow,3,315.82,2023-09-19,1079,Dominica
4977,85,Tennis RacketTurquoise,7,299.41,2023-06-04,1283,Guinea
4977,73,Hair DryerLightGoldenRodYellow,7,437.7,2023-06-04,1283,Guinea
4977,10,USB CableMintCream,4,154.6,2023-06-04,1283,Guinea
4977,26,SSD DriveMidnightBlue,1,474.35,2023-06-04,1283,Guinea
4978,7,TabletPaleGreen,2,79.18,2023-05-21,1463,Canada
4979,29,ModemGreenYellow,1,243.08,2023-04-19,1295,Luxembourg
4979,98,Action FigureGold,3,250.11,2023-04-19,1295,Luxembourg
4980,35,PenAquamarine,8,368.43,2023-06-05,1910,United Arab Emirates
4980,55,Bed FrameDarkMagenta,4,407.58,2023-06-05,1910,United Arab Emirates
4980,80,Makeup KitCyan,2,288.41,2023-06-05,1910,United Arab Emirates
4981,77,Hand SanitizerDarkSeaGreen,1,87.16,2023-05-15,1002,Greece
4981,47,DishwasherDarkTurquoise,3,179.08,2023-05-15,1002,Greece
4981,51,SofaCyan,7,144.16,2023-05-15,1002,Greece
4981,14,MicrophoneLightSkyBlue,10,243.81,2023-05-15,1002,Greece
4981,92,NotebookMintCream,10,337.1,2023-05-15,1002,Greece
4982,25,Cooling FanDarkGreen,2,12.33,2023-07-19,1531,American Samoa
4982,92,NotebookMintCream,9,413.54,2023-07-19,1531,American Samoa
4982,42,ToasterMediumOrchid,1,350.78,2023-07-19,1531,American Samoa
4982,100,Building BlocksAzure,4,91.63,2023-07-19,1531,American Samoa
4983,12,SpeakerTan,10,380.05,2023-04-24,1395,Svalbard & Jan Mayen Islands
4983,80,Makeup KitCyan,8,101.91,2023-04-24,1395,Svalbard & Jan Mayen Islands
4983,80,Makeup KitCyan,7,285.72,2023-04-24,1395,Svalbard & Jan Mayen Islands
4983,93,E-readerDarkBlue,4,165.16,2023-04-24,1395,Svalbard & Jan Mayen Islands
4983,54,Dining TableSlateGray,7,374.06,2023-04-24,1395,Svalbard & Jan Mayen Islands
4984,83,Yoga MatViolet,8,397.54,2024-04-06,1067,Norfolk Island
4984,15,WebcamDarkSlateGray,5,186.73,2024-04-06,1067,Norfolk Island
4984,3,HeadphonesBlueViolet,1,150.28,2024-04-06,1067,Norfolk Island
4984,4,MonitorLightGoldenRodYellow,5,14.92,2024-04-06,1067,Norfolk Island
4984,24,Power SupplySeaShell,9,245.06,2024-04-06,1067,Norfolk Island
4985,33,Standing DeskLightGoldenRodYellow,8,122.45,2023-11-16,1835,Martinique
4985,36,BackpackDarkGoldenRod,1,385.88,2023-11-16,1835,Martinique
4985,15,WebcamDarkSlateGray,6,41.62,2023-11-16,1835,Martinique
4986,75,DeodorantCornflowerBlue,8,427.76,2023-06-26,1386,Venezuela
4986,43,BlenderCoral,7,80.05,2023-06-26,1386,Venezuela
4986,30,SwitchSilver,1,38.88,2023-06-26,1386,Venezuela
4987,24,Power SupplySeaShell,4,216.4,2024-06-28,1414,Kiribati
4987,17,DroneLightCoral,2,65.71,2024-06-28,1414,Kiribati
4987,93,E-readerDarkBlue,6,299.29,2024-06-28,1414,Kiribati
4987,57,NightstandLightSteelBlue,8,484.28,2024-06-28,1414,Kiribati
4988,49,RefrigeratorRosyBrown,3,38.13,2024-04-14,1366,Azerbaijan
4988,1,SmartphoneOliveDrab,4,36.09,2024-04-14,1366,Azerbaijan
4989,86,BicycleLavenderBlush,1,187.51,2024-05-13,1138,Botswana
4989,23,RAM StickMediumPurple,4,153.34,2024-05-13,1138,Botswana
4990,17,DroneLightCoral,9,175.46,2023-11-08,1292,Montenegro
4990,58,WardrobeDarkRed,4,171.6,2023-11-08,1292,Montenegro
4990,7,TabletPaleGreen,3,172.76,2023-11-08,1292,Montenegro
4990,65,HatOliveDrab,5,322.51,2023-11-08,1292,Montenegro
4990,22,ProcessorCornsilk,3,268.27,2023-11-08,1292,Montenegro
4991,27,Hard DrivePowderBlue,7,329.08,2024-02-27,1059,Vanuatu
4992,83,Yoga MatViolet,4,144.69,2024-04-14,1974,Guernsey
4992,26,SSD DriveMidnightBlue,1,494.28,2024-04-14,1974,Guernsey
4993,83,Yoga MatViolet,4,73.66,2023-05-19,1619,Colombia
4993,72,ToothpasteBlanchedAlmond,2,279.43,2023-05-19,1619,Colombia
4993,76,Face CreamDarkCyan,4,414.62,2023-05-19,1619,Colombia
4993,99,DollLemonChiffon,6,366.11,2023-05-19,1619,Colombia
4994,55,Bed FrameDarkMagenta,8,163.72,2023-02-20,1433,Jordan
4994,76,Face CreamDarkCyan,3,395.64,2023-02-20,1433,Jordan
4994,12,SpeakerTan,4,310.22,2023-02-20,1433,Jordan
4994,62,JeansLightSlateGray,7,157.07,2023-02-20,1433,Jordan
4995,91,BookSnow,10,344.14,2023-04-01,1555,Nauru
4996,26,SSD DriveMidnightBlue,5,50.94,2023-08-24,1089,Poland
4996,87,TreadmillIndianRed,3,178.79,2023-08-24,1089,Poland
4996,58,WardrobeDarkRed,5,186.4,2023-08-24,1089,Poland
4996,94,Subscription CardMediumOrchid,9,126.17,2023-08-24,1089,Poland
4997,3,HeadphonesBlueViolet,7,75.28,2023-04-26,1246,Greenland
4997,95,Board GameDarkOrange,10,137.03,2023-04-26,1246,Greenland
4997,63,SneakersRed,4,320.13,2023-04-26,1246,Greenland
4998,87,TreadmillIndianRed,2,44.03,2024-12-27,1365,Marshall Islands
4999,43,BlenderCoral,5,384.98,2024-10-13,1248,Bouvet Island (Bouvetoya)
4999,98,Action FigureGold,6,273.9,2024-10-13,1248,Bouvet Island (Bouvetoya)
4999,70,GlovesGold,5,81.96,2024-10-13,1248,Bouvet Island (Bouvetoya)
5000,9,ChargerSilver,7,58.13,2024-09-03,1893,Burkina Faso
5001,24,Power SupplySeaShell,9,179.06,2023-09-08,1128,Niue
5001,92,NotebookMintCream,2,221.16,2023-09-08,1128,Niue
5001,92,NotebookMintCream,9,159.85,2023-09-08,1128,Niue
5001,47,DishwasherDarkTurquoise,3,75.07,2023-09-08,1128,Niue
5002,74,Electric ShaverSienna,6,383.12,2023-05-16,1976,Puerto Rico
5002,20,Graphics CardMagenta,5,136.03,2023-05-16,1976,Puerto Rico
5003,97,Toy CarMediumSeaGreen,5,309.85,2023-04-17,1779,Guadeloupe
5003,64,JacketDarkGoldenRod,4,35.52,2023-04-17,1779,Guadeloupe
5003,52,BookshelfMediumAquaMarine,9,265.42,2023-04-17,1779,Guadeloupe
5003,11,TVIndianRed,3,69.1,2023-04-17,1779,Guadeloupe
5003,73,Hair DryerLightGoldenRodYellow,4,436.46,2023-04-17,1779,Guadeloupe
5004,49,RefrigeratorRosyBrown,8,309.88,2023-08-12,1918,Cook Islands
5004,75,DeodorantCornflowerBlue,2,115.67,2023-08-12,1918,Cook Islands
5004,70,GlovesGold,6,108.01,2023-08-12,1918,Cook Islands
5005,19,Game ConsoleDarkViolet,6,166.17,2023-07-02,1347,France
5005,74,Electric ShaverSienna,8,447.14,2023-07-02,1347,France
5005,73,Hair DryerLightGoldenRodYellow,5,218.58,2023-07-02,1347,France
5005,85,Tennis RacketTurquoise,8,201.97,2023-07-02,1347,France
5005,99,DollLemonChiffon,6,429.57,2023-07-02,1347,France
5006,61,T-shirtGreenYellow,4,426.79,2023-11-16,1056,Maldives
5006,43,BlenderCoral,10,165.71,2023-11-16,1056,Maldives
5007,69,ScarfGhostWhite,5,380.79,2023-07-04,1453,Slovakia (Slovak Republic)
5007,31,Desk LampRed,2,320.61,2023-07-04,1453,Slovakia (Slovak Republic)
5007,12,SpeakerTan,6,215.58,2023-07-04,1453,Slovakia (Slovak Republic)
5008,22,ProcessorCornsilk,9,151.1,2023-03-30,1188,Western Sahara
5008,51,SofaCyan,10,183.68,2023-03-30,1188,Western Sahara
5008,3,HeadphonesBlueViolet,3,17.51,2023-03-30,1188,Western Sahara
5008,33,Standing DeskLightGoldenRodYellow,3,359.39,2023-03-30,1188,Western Sahara
5008,40,Paper ShredderMediumSeaGreen,5,335.25,2023-03-30,1188,Western Sahara
5009,41,Coffee MakerLemonChiffon,4,379.87,2024-04-12,1808,Cote d'Ivoire
5010,69,ScarfGhostWhite,3,437.38,2023-05-16,1316,Montserrat
5010,71,ShampooGhostWhite,6,22.25,2023-05-16,1316,Montserrat
5010,98,Action FigureGold,5,372.23,2023-05-16,1316,Montserrat
5010,62,JeansLightSlateGray,1,14.27,2023-05-16,1316,Montserrat
5010,95,Board GameDarkOrange,6,294.93,2023-05-16,1316,Montserrat
5011,5,KeyboardTeal,10,103.78,2024-11-29,1301,Anguilla
5012,17,DroneLightCoral,2,168.48,2023-04-06,1037,Sao Tome and Principe
5012,45,Rice CookerIndigo,9,116.98,2023-04-06,1037,Sao Tome and Principe
5012,23,RAM StickMediumPurple,6,191.49,2023-04-06,1037,Sao Tome and Principe
5012,6,MouseSlateBlue,7,298.14,2023-04-06,1037,Sao Tome and Principe
5013,1,SmartphoneOliveDrab,2,405.31,2023-10-24,1297,Malawi
5014,99,DollLemonChiffon,6,65.01,2023-12-03,1414,Ghana
5014,79,Lip BalmBlue,6,170.01,2023-12-03,1414,Ghana
5014,50,Air ConditionerDarkGoldenRod,8,100.08,2023-12-03,1414,Ghana
5014,85,Tennis RacketTurquoise,6,173.4,2023-12-03,1414,Ghana
5014,9,ChargerSilver,2,319.0,2023-12-03,1414,Ghana
5015,2,LaptopPeachPuff,1,427.86,2024-06-14,1487,Mali
5015,17,DroneLightCoral,10,173.91,2024-06-14,1487,Mali
5016,21,MotherboardDarkGreen,7,9.35,2024-05-04,1988,Philippines
5016,79,Lip BalmBlue,4,311.38,2024-05-04,1988,Philippines
5016,7,TabletPaleGreen,3,212.03,2024-05-04,1988,Philippines
5016,85,Tennis RacketTurquoise,8,433.3,2024-05-04,1988,Philippines
5017,12,SpeakerTan,2,331.08,2023-11-17,1846,Benin
5017,44,Air FryerGold,9,20.84,2023-11-17,1846,Benin
5017,84,DumbbellsLightSalmon,5,426.9,2023-11-17,1846,Benin
5018,48,Washing MachineYellowGreen,5,487.76,2023-07-17,1679,Japan
5018,12,SpeakerTan,7,52.75,2023-07-17,1679,Japan
5018,96,PuzzleSlateBlue,3,480.22,2023-07-17,1679,Japan
5018,60,Floor LampYellow,10,396.89,2023-07-17,1679,Japan
5019,42,ToasterMediumOrchid,9,160.62,2024-04-11,1994,Slovakia (Slovak Republic)
5019,13,CameraDarkSlateGray,7,379.33,2024-04-11,1994,Slovakia (Slovak Republic)
5020,26,SSD DriveMidnightBlue,4,398.02,2024-06-08,1508,Belgium
5020,68,BeltLightSteelBlue,10,136.79,2024-06-08,1508,Belgium
5020,47,DishwasherDarkTurquoise,10,262.09,2024-06-08,1508,Belgium
5020,29,ModemGreenYellow,8,208.78,2024-06-08,1508,Belgium
5021,24,Power SupplySeaShell,7,52.7,2023-03-03,1034,Trinidad and Tobago
5022,13,CameraDarkSlateGray,4,20.81,2023-03-03,1448,Puerto Rico
5023,20,Graphics CardMagenta,3,427.63,2023-10-14,1196,Rwanda
5024,72,ToothpasteBlanchedAlmond,4,146.49,2023-11-01,1790,Guam
5024,12,SpeakerTan,6,399.91,2023-11-01,1790,Guam
5024,59,CurtainsMediumSeaGreen,9,376.74,2023-11-01,1790,Guam
5025,16,ProjectorDarkGray,3,471.15,2024-12-13,1814,Western Sahara
5025,71,ShampooGhostWhite,4,218.09,2024-12-13,1814,Western Sahara
5026,31,Desk LampRed,5,326.25,2023-12-26,1491,Germany
5026,72,ToothpasteBlanchedAlmond,6,299.96,2023-12-26,1491,Germany
5026,24,Power SupplySeaShell,2,322.57,2023-12-26,1491,Germany
5027,30,SwitchSilver,9,393.39,2024-01-02,1715,Gambia
5027,86,BicycleLavenderBlush,1,75.68,2024-01-02,1715,Gambia
5027,64,JacketDarkGoldenRod,8,165.06,2024-01-02,1715,Gambia
5028,70,GlovesGold,9,90.48,2023-08-03,1164,Saint Kitts and Nevis
5028,10,USB CableMintCream,7,491.0,2023-08-03,1164,Saint Kitts and Nevis
5028,16,ProjectorDarkGray,9,48.46,2023-08-03,1164,Saint Kitts and Nevis
5029,5,KeyboardTeal,8,458.79,2024-05-22,1647,Yemen
5029,79,Lip BalmBlue,2,115.57,2024-05-22,1647,Yemen
5029,66,SunglassesMediumAquaMarine,10,150.47,2024-05-22,1647,Yemen
5029,84,DumbbellsLightSalmon,5,48.72,2024-05-22,1647,Yemen
5030,44,Air FryerGold,6,201.17,2023-04-05,1605,Timor-Leste
5030,6,MouseSlateBlue,9,24.87,2023-04-05,1605,Timor-Leste
5030,98,Action FigureGold,4,277.81,2023-04-05,1605,Timor-Leste
5030,18,VR HeadsetWhite,5,87.18,2023-04-05,1605,Timor-Leste
5030,79,Lip BalmBlue,9,264.17,2023-04-05,1605,Timor-Leste
5031,57,NightstandLightSteelBlue,10,328.1,2023-05-03,1012,Falkland Islands (Malvinas)
5031,2,LaptopPeachPuff,1,444.38,2023-05-03,1012,Falkland Islands (Malvinas)
5032,9,ChargerSilver,10,24.36,2023-08-25,1547,Netherlands
5032,19,Game ConsoleDarkViolet,2,450.62,2023-08-25,1547,Netherlands
5032,62,JeansLightSlateGray,9,119.59,2023-08-25,1547,Netherlands
5033,66,SunglassesMediumAquaMarine,2,246.85,2023-07-03,1080,Saint Barthelemy
5033,28,RouterMaroon,8,475.72,2023-07-03,1080,Saint Barthelemy
5033,20,Graphics CardMagenta,5,89.92,2023-07-03,1080,Saint Barthelemy
5033,26,SSD DriveMidnightBlue,3,389.71,2023-07-03,1080,Saint Barthelemy
5033,53,TV StandTeal,8,17.07,2023-07-03,1080,Saint Barthelemy
5034,82,Soccer BallOrangeRed,5,317.5,2023-06-16,1287,Greenland
5034,83,Yoga MatViolet,8,243.39,2023-06-16,1287,Greenland
5035,94,Subscription CardMediumOrchid,10,17.55,2023-12-19,1400,North Macedonia
5035,10,USB CableMintCream,6,381.93,2023-12-19,1400,North Macedonia
5036,13,CameraDarkSlateGray,6,58.46,2024-09-17,1290,Christmas Island
5036,80,Makeup KitCyan,9,245.66,2024-09-17,1290,Christmas Island
5037,31,Desk LampRed,10,414.3,2023-01-23,1929,Saudi Arabia
5038,82,Soccer BallOrangeRed,2,259.06,2023-07-17,1505,Saudi Arabia
5038,53,TV StandTeal,2,397.02,2023-07-17,1505,Saudi Arabia
5038,69,ScarfGhostWhite,9,443.36,2023-07-17,1505,Saudi Arabia
5038,32,Office ChairTurquoise,6,325.71,2023-07-17,1505,Saudi Arabia
5039,81,BasketballYellow,3,369.67,2023-07-19,1095,Ukraine
5039,71,ShampooGhostWhite,10,364.52,2023-07-19,1095,Ukraine
5040,19,Game ConsoleDarkViolet,8,469.47,2024-07-24,1319,Slovenia
5041,49,RefrigeratorRosyBrown,4,497.16,2024-01-10,1492,Namibia
5041,75,DeodorantCornflowerBlue,9,157.14,2024-01-10,1492,Namibia
5041,88,Jump RopePeachPuff,1,250.13,2024-01-10,1492,Namibia
5041,52,BookshelfMediumAquaMarine,4,301.78,2024-01-10,1492,Namibia
5041,11,TVIndianRed,10,279.37,2024-01-10,1492,Namibia
5042,24,Power SupplySeaShell,2,432.8,2024-04-27,1299,Iraq
5042,89,HelmetLightSalmon,6,139.68,2024-04-27,1299,Iraq
5042,16,ProjectorDarkGray,6,270.7,2024-04-27,1299,Iraq
5043,23,RAM StickMediumPurple,9,159.56,2024-10-28,1314,Tanzania
5044,33,Standing DeskLightGoldenRodYellow,10,289.75,2023-03-31,1132,Syrian Arab Republic
5044,41,Coffee MakerLemonChiffon,6,227.75,2023-03-31,1132,Syrian Arab Republic
5044,79,Lip BalmBlue,3,242.49,2023-03-31,1132,Syrian Arab Republic
5044,15,WebcamDarkSlateGray,2,20.4,2023-03-31,1132,Syrian Arab Republic
5045,88,Jump RopePeachPuff,6,465.41,2023-12-02,1207,Ireland
5045,59,CurtainsMediumSeaGreen,3,71.62,2023-12-02,1207,Ireland
5045,2,LaptopPeachPuff,1,66.14,2023-12-02,1207,Ireland
5045,24,Power SupplySeaShell,7,152.2,2023-12-02,1207,Ireland
5045,40,Paper ShredderMediumSeaGreen,5,157.65,2023-12-02,1207,Ireland
5046,86,BicycleLavenderBlush,7,149.02,2024-05-01,1443,Benin
5046,83,Yoga MatViolet,5,306.47,2024-05-01,1443,Benin
5046,13,CameraDarkSlateGray,4,352.53,2024-05-01,1443,Benin
5046,89,HelmetLightSalmon,9,132.29,2024-05-01,1443,Benin
5046,91,BookSnow,10,454.96,2024-05-01,1443,Benin
5047,16,ProjectorDarkGray,3,43.64,2024-09-03,1219,Croatia
5047,8,SmartwatchLimeGreen,8,458.46,2024-09-03,1219,Croatia
5047,53,TV StandTeal,7,395.35,2024-09-03,1219,Croatia
5047,50,Air ConditionerDarkGoldenRod,8,146.7,2024-09-03,1219,Croatia
5047,92,NotebookMintCream,2,247.03,2024-09-03,1219,Croatia
5048,52,BookshelfMediumAquaMarine,4,449.54,2023-08-14,1985,Denmark
5048,52,BookshelfMediumAquaMarine,8,475.56,2023-08-14,1985,Denmark
5048,83,Yoga MatViolet,1,152.98,2023-08-14,1985,Denmark
5048,32,Office ChairTurquoise,3,190.85,2023-08-14,1985,Denmark
5048,81,BasketballYellow,7,25.84,2023-08-14,1985,Denmark
5049,24,Power SupplySeaShell,6,152.81,2024-02-29,1924,Poland
5049,46,MicrowaveLawnGreen,1,420.2,2024-02-29,1924,Poland
5049,92,NotebookMintCream,8,447.96,2024-02-29,1924,Poland
5049,38,Mouse PadAliceBlue,10,197.71,2024-02-29,1924,Poland
5050,89,HelmetLightSalmon,1,424.4,2024-04-07,1596,Sweden
5050,49,RefrigeratorRosyBrown,9,19.47,2024-04-07,1596,Sweden
5051,56,MattressLimeGreen,8,302.86,2024-07-18,1620,Cocos (Keeling) Islands
5051,29,ModemGreenYellow,10,103.07,2024-07-18,1620,Cocos (Keeling) Islands
5051,6,MouseSlateBlue,9,480.65,2024-07-18,1620,Cocos (Keeling) Islands
5051,19,Game ConsoleDarkViolet,8,200.41,2024-07-18,1620,Cocos (Keeling) Islands
5052,43,BlenderCoral,1,119.24,2024-10-13,1798,Chile
5053,26,SSD DriveMidnightBlue,4,458.25,2023-05-27,1588,Tuvalu
5054,46,MicrowaveLawnGreen,3,163.9,2024-12-29,1872,Nigeria
5054,89,HelmetLightSalmon,4,479.09,2024-12-29,1872,Nigeria
5054,29,ModemGreenYellow,1,26.06,2024-12-29,1872,Nigeria
5054,61,T-shirtGreenYellow,2,139.09,2024-12-29,1872,Nigeria
5055,36,BackpackDarkGoldenRod,8,47.71,2024-09-10,1474,Armenia
5055,27,Hard DrivePowderBlue,7,220.6,2024-09-10,1474,Armenia
5055,85,Tennis RacketTurquoise,7,349.61,2024-09-10,1474,Armenia
5055,53,TV StandTeal,8,188.75,2024-09-10,1474,Armenia
5055,58,WardrobeDarkRed,9,122.82,2024-09-10,1474,Armenia
5056,18,VR HeadsetWhite,2,132.01,2024-10-26,1611,Andorra
5057,4,MonitorLightGoldenRodYellow,1,484.1,2024-10-15,1000,Netherlands
5057,4,MonitorLightGoldenRodYellow,3,135.57,2024-10-15,1000,Netherlands
5058,32,Office ChairTurquoise,4,256.54,2024-05-27,1971,Falkland Islands (Malvinas)
5059,79,Lip BalmBlue,8,463.06,2023-07-23,1933,Seychelles
5059,6,MouseSlateBlue,9,332.6,2023-07-23,1933,Seychelles
5060,39,Desk OrganizerSnow,10,325.12,2024-03-12,1079,Ireland
5060,15,WebcamDarkSlateGray,2,470.91,2024-03-12,1079,Ireland
5060,47,DishwasherDarkTurquoise,9,465.71,2024-03-12,1079,Ireland
5061,12,SpeakerTan,6,308.55,2023-05-25,1695,Belize
5061,97,Toy CarMediumSeaGreen,1,485.78,2023-05-25,1695,Belize
5061,48,Washing MachineYellowGreen,6,16.18,2023-05-25,1695,Belize
5062,25,Cooling FanDarkGreen,6,480.54,2023-01-17,1893,Cuba
5062,99,DollLemonChiffon,10,106.86,2023-01-17,1893,Cuba
5063,59,CurtainsMediumSeaGreen,1,21.4,2024-01-28,1541,Paraguay
5063,46,MicrowaveLawnGreen,4,277.31,2024-01-28,1541,Paraguay
5063,12,SpeakerTan,9,411.76,2024-01-28,1541,Paraguay
5063,68,BeltLightSteelBlue,3,59.44,2024-01-28,1541,Paraguay
5063,98,Action FigureGold,9,216.02,2024-01-28,1541,Paraguay
5064,21,MotherboardDarkGreen,9,470.57,2023-01-14,1886,Greece
5064,92,NotebookMintCream,6,234.22,2023-01-14,1886,Greece
5064,94,Subscription CardMediumOrchid,7,364.67,2023-01-14,1886,Greece
5064,61,T-shirtGreenYellow,6,287.81,2023-01-14,1886,Greece
5064,89,HelmetLightSalmon,6,307.57,2023-01-14,1886,Greece
5065,100,Building BlocksAzure,5,490.6,2024-05-26,1751,Marshall Islands
5065,38,Mouse PadAliceBlue,6,23.45,2024-05-26,1751,Marshall Islands
5065,67,WatchLawnGreen,3,196.41,2024-05-26,1751,Marshall Islands
5065,57,NightstandLightSteelBlue,7,397.28,2024-05-26,1751,Marshall Islands
5066,77,Hand SanitizerDarkSeaGreen,6,89.7,2023-02-15,1443,Martinique
5066,69,ScarfGhostWhite,2,345.0,2023-02-15,1443,Martinique
5067,39,Desk OrganizerSnow,1,105.16,2023-08-24,1835,New Zealand
5067,71,ShampooGhostWhite,6,438.61,2023-08-24,1835,New Zealand
5067,17,DroneLightCoral,10,234.83,2023-08-24,1835,New Zealand
5067,70,GlovesGold,9,57.55,2023-08-24,1835,New Zealand
5068,4,MonitorLightGoldenRodYellow,1,96.79,2024-01-29,1193,Kiribati
5068,71,ShampooGhostWhite,3,90.84,2024-01-29,1193,Kiribati
5068,41,Coffee MakerLemonChiffon,10,27.5,2024-01-29,1193,Kiribati
5068,1,SmartphoneOliveDrab,6,143.35,2024-01-29,1193,Kiribati
5068,83,Yoga MatViolet,7,259.71,2024-01-29,1193,Kiribati
5069,91,BookSnow,9,312.59,2023-12-20,1352,Micronesia
5069,58,WardrobeDarkRed,3,9.53,2023-12-20,1352,Micronesia
5069,56,MattressLimeGreen,5,299.1,2023-12-20,1352,Micronesia
5069,32,Office ChairTurquoise,2,246.93,2023-12-20,1352,Micronesia
5069,49,RefrigeratorRosyBrown,2,468.12,2023-12-20,1352,Micronesia
5070,41,Coffee MakerLemonChiffon,9,120.36,2024-10-06,1396,Montserrat
5070,35,PenAquamarine,6,111.51,2024-10-06,1396,Montserrat
5071,9,ChargerSilver,3,417.19,2024-06-04,1435,Niue
5071,60,Floor LampYellow,2,139.25,2024-06-04,1435,Niue
5071,10,USB CableMintCream,2,222.27,2024-06-04,1435,Niue
5072,88,Jump RopePeachPuff,5,225.54,2024-02-18,1479,Mongolia
5072,84,DumbbellsLightSalmon,7,93.23,2024-02-18,1479,Mongolia
5073,93,E-readerDarkBlue,9,471.35,2024-02-26,1704,Dominica
5074,26,SSD DriveMidnightBlue,10,207.44,2024-07-23,1687,Mozambique
5074,73,Hair DryerLightGoldenRodYellow,7,258.63,2024-07-23,1687,Mozambique
5074,57,NightstandLightSteelBlue,2,93.57,2024-07-23,1687,Mozambique
5074,26,SSD DriveMidnightBlue,7,396.13,2024-07-23,1687,Mozambique
5075,61,T-shirtGreenYellow,7,367.49,2024-08-12,1733,Mayotte
5075,20,Graphics CardMagenta,4,157.0,2024-08-12,1733,Mayotte
5076,95,Board GameDarkOrange,10,455.39,2024-11-29,1990,Australia
5076,12,SpeakerTan,1,494.96,2024-11-29,1990,Australia
5077,40,Paper ShredderMediumSeaGreen,1,238.71,2024-03-09,1606,Switzerland
5077,62,JeansLightSlateGray,10,87.41,2024-03-09,1606,Switzerland
5077,9,ChargerSilver,7,489.04,2024-03-09,1606,Switzerland
5077,7,TabletPaleGreen,5,243.91,2024-03-09,1606,Switzerland
5077,23,RAM StickMediumPurple,3,83.97,2024-03-09,1606,Switzerland
5078,55,Bed FrameDarkMagenta,2,157.61,2023-01-29,1974,Jamaica
5078,24,Power SupplySeaShell,3,444.95,2023-01-29,1974,Jamaica
5078,69,ScarfGhostWhite,8,273.64,2023-01-29,1974,Jamaica
5079,78,PerfumeDeepPink,5,223.28,2024-03-16,1915,Ireland
5079,63,SneakersRed,3,162.96,2024-03-16,1915,Ireland
5079,77,Hand SanitizerDarkSeaGreen,2,255.61,2024-03-16,1915,Ireland
5080,83,Yoga MatViolet,3,149.87,2024-11-10,1709,Lesotho
5080,82,Soccer BallOrangeRed,1,235.38,2024-11-10,1709,Lesotho
5080,78,PerfumeDeepPink,8,492.5,2024-11-10,1709,Lesotho
5081,70,GlovesGold,5,362.67,2023-05-31,1152,Gibraltar
5081,12,SpeakerTan,3,449.58,2023-05-31,1152,Gibraltar
5082,15,WebcamDarkSlateGray,7,124.62,2023-01-04,1695,Pitcairn Islands
5082,29,ModemGreenYellow,9,363.92,2023-01-04,1695,Pitcairn Islands
5082,91,BookSnow,8,249.23,2023-01-04,1695,Pitcairn Islands
5082,30,SwitchSilver,1,213.16,2023-01-04,1695,Pitcairn Islands
5083,53,TV StandTeal,1,135.35,2024-03-06,1104,Slovenia
5083,91,BookSnow,10,418.22,2024-03-06,1104,Slovenia
5083,77,Hand SanitizerDarkSeaGreen,4,487.05,2024-03-06,1104,Slovenia
5083,65,HatOliveDrab,8,425.18,2024-03-06,1104,Slovenia
5084,81,BasketballYellow,3,289.44,2023-12-27,1747,Swaziland
5084,77,Hand SanitizerDarkSeaGreen,6,493.64,2023-12-27,1747,Swaziland
5085,37,BriefcasePaleGoldenRod,3,494.85,2023-03-08,1544,Bosnia and Herzegovina
5085,57,NightstandLightSteelBlue,3,215.87,2023-03-08,1544,Bosnia and Herzegovina
5085,78,PerfumeDeepPink,5,433.65,2023-03-08,1544,Bosnia and Herzegovina
5085,49,RefrigeratorRosyBrown,2,37.12,2023-03-08,1544,Bosnia and Herzegovina
5085,47,DishwasherDarkTurquoise,6,211.01,2023-03-08,1544,Bosnia and Herzegovina
5086,18,VR HeadsetWhite,7,467.95,2023-07-22,1690,Niger
5086,97,Toy CarMediumSeaGreen,9,85.12,2023-07-22,1690,Niger
5086,7,TabletPaleGreen,5,11.42,2023-07-22,1690,Niger
5087,11,TVIndianRed,2,423.36,2023-10-25,1921,Russian Federation
5087,44,Air FryerGold,3,29.61,2023-10-25,1921,Russian Federation
5088,52,BookshelfMediumAquaMarine,10,479.25,2023-07-27,1324,Puerto Rico
5088,86,BicycleLavenderBlush,9,9.94,2023-07-27,1324,Puerto Rico
5088,5,KeyboardTeal,2,478.45,2023-07-27,1324,Puerto Rico
5088,57,NightstandLightSteelBlue,2,130.09,2023-07-27,1324,Puerto Rico
5088,3,HeadphonesBlueViolet,4,425.28,2023-07-27,1324,Puerto Rico
5089,16,ProjectorDarkGray,1,267.85,2024-12-21,1649,San Marino
5090,1,SmartphoneOliveDrab,5,182.26,2024-06-23,1676,Jersey
5090,55,Bed FrameDarkMagenta,9,109.6,2024-06-23,1676,Jersey
5090,63,SneakersRed,10,391.89,2024-06-23,1676,Jersey
5090,24,Power SupplySeaShell,1,149.91,2024-06-23,1676,Jersey
5090,31,Desk LampRed,5,435.49,2024-06-23,1676,Jersey
5091,97,Toy CarMediumSeaGreen,8,348.72,2024-02-05,1883,Qatar
5091,50,Air ConditionerDarkGoldenRod,3,151.26,2024-02-05,1883,Qatar
5092,76,Face CreamDarkCyan,6,404.12,2024-11-23,1350,Peru
5092,16,ProjectorDarkGray,8,132.3,2024-11-23,1350,Peru
5092,40,Paper ShredderMediumSeaGreen,3,56.85,2024-11-23,1350,Peru
5093,15,WebcamDarkSlateGray,8,444.13,2023-02-11,1937,Cambodia
5093,60,Floor LampYellow,8,104.95,2023-02-11,1937,Cambodia
